id,category,name,address,symbol,tvl,mcap,slug,7dma_%,1mma_%,Volume_7d_%,Volume_1m_%
382,Yield,Pendle,0x808507121b80c02388fad14726482e061b8da827,PENDLE,64595590.02711758,44498194.332428545,pendle,0.010308645393234839,0.011679396133465803,,
172,Indexes,Index Coop,0x0954906da0Bf32d5479e25f46056d22f08464cab,INDEX,62845931.16141771,11858500.8204453,index-coop,-0.0026966607095542106,-0.0023242944240385865,,
243,Yield Aggregator,Flamincome,0x57dD84042ec9507963016596A34EdaD42F7e4CCE ,FLAG,62439020.587355115,,flamincome,0.001555886410362639,-5.920714403429006e-05,,
951,Dexes,4Swap,,-,62029272.56,,4swap,0.0006094548711248482,-0.0009315943793087866,61.45,28.08
2654,Staking,ParaSpace APE Staking,,-,61799118.4409189,,paraspace-ape-staking,0.01591276669059183,0.011582461293312418,,
2038,CDP,Helio Protocol,bsc:0x0782b6d8c4551B9760e74c0545a9bCD90bdc41E5,HAY,61125229.81796144,39464365.931116916,helio-protocol,0.0002024011967476369,-0.0009923773187068274,,
2311,CEX,CoinDCX,,-,60481437.19131944,,coindcx,-0.0005419837774701675,-0.0013853181426081163,,
2205,CDP,Pando Leaf,,-,60253194.067337,,pando-leaf,0.0027478187511187357,-0.001563669874683371,,
1453,Lending,EOS REX,eos:eos,EOS,59999304.0655052,1118949762.9245176,eos-rex,-0.0046999257418172125,-0.005240162344689825,,
249,Yield,StakeDAO,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,59176726.35806835,21969288.43899955,stakedao,-0.010415411067529079,-0.002298907578478615,,
1544,Yield,Concentrator,ethereum:0xb3Ad645dB386D7F6D753B2b9C3F4B853DA6890B8,CTR,57979953.96741796,0.0,concentrator,-0.019878491844607993,-0.003676773135401712,,
2817,Indexes,Agility LSD,0x5f18ea482ad5cc6bc65803817c99f477043dce85,AGI,57900677.4300457,0.0,agility-lsd,-0.14891699292971905,-0.035355785913453786,,
160,Yield,Homora V2,0xa1faa113cbe53436df28ff0aee54275c13b40975,ALPHA,57873717.5555606,103232428.05556174,homora-v2,-0.000464781465663755,-0.0006639429976786904,,
1018,Derivatives,Gains Network,polygon:0xe5417af564e4bfda1c483642db72007871397896,GNS,57625085.180414535,172198618.8505823,gains-network,-2.2351766193473566e-05,0.0020102638103483006,,
2417,Dexes,THENA V1,bsc:0xf4c8e32eadec4bfe97e0f595add0f4450a863a11,THE,57287960.77397169,6907397.879369501,thena-v1,-0.015483692219575351,-0.015253366855187411,-33.26,-49.71
1738,Liquid Staking,Bifrost Liquid Staking,kusama:-,BNC,56570199.71281075,3596741.154909785,bifrost-liquid-staking,-0.03237035023843282,0.0035096599571813325,,
425,Yield,Tranchess,bsc:0x20de22029ab63cf9A7Cf5fEB2b737Ca1eE4c82A6,CHESS,56392070.25893716,27336325.77500493,tranchess,0.00018524982758805209,-0.0013941969977658841,,
2226,Yield,Wombex Finance,bsc:0xa75d9ca2a0a1D547409D82e1B06618EC284A2CeD,WMX,56125456.947399944,2423020.290424096,wombex-finance,-0.003268093411627482,0.016250352206979013,,
204,Synthetics,Alchemix,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,ALCX,55019413.23332343,31872524.300558485,alchemix,0.0037086514199897724,0.0026399498087881224,,
854,Dexes,xExchange,elrond:MEX-455c57,MEX,54403907.328663,22838349.428953424,xexchange,0.006285356937504094,-0.009110007091873373,-39.25,-24.82
449,CDP,QiDao,polygon:0x580a84c73811e1839f75d86d75d88cca0c241ff4,QI,53908518.32725148,5565589.946346484,qidao,-0.019794742089439432,-0.003622118521416917,,
334,Dexes,MDEX,bsc:0x9c65ab58d8d978db963e63f2bfb7121627e3a739,MDX,52491568.095431685,71216157.4270759,mdex,-0.001884178161743466,-0.005204018668550914,-44.78,-69.31
208,Yield Aggregator,ACryptoS,bsc:0x4197c6ef3879a08cd51e5560da5064b773aa1d29,ACS,50798502.949999996,2455531.9889774346,acryptos,-0.004581763915000536,0.005003506826499304,,
1494,Dexes,Minswap,cardano:asset1d9v7aptfvpx7we2la8f25kwprkj2ma5rp6uwzv,MIN,50101055.97293521,0.0,minswap,-0.004783278235932609,-0.00228624621697171,-13.02,-28.52
121,Lending,CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,CREAM,48735378.05443028,11570415.196010878,cream-finance,0.00013468964845930742,0.0003007374781658356,,
2266,Yield Aggregator,Kava Earn,,-,48717007.371039614,,kava-earn,0.034199164871859145,0.006880305202814352,,
1556,Bridge,Terra Bridge,,-,48686756.71028656,,terra-bridge,-0.00817628122343328,-0.006333264363628799,,
2262,Liquid Staking,Kava Liquid,,-,48600476.00540503,,kava-liquid,0.03357193864939245,0.006904832146008566,,
468,Dexes,Trader Joe DEX,avax:0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,48439808.352717154,,trader-joe-dex,-0.010546877080878647,-0.006173370095606812,-17.13,-69.28
2728,Dexes,SyncSwap,,-,47674238.41630615,,syncswap,0.03724117984539954,0.020554706373365317,,
612,Lending,Vires Finance,waves:DSbbhLsSTeDg5Lsiufk2Aneh3DjVqJuPr2M9uU1gwy5p,VIRES,46408582.24555452,3043046.1422511907,vires-finance,0.002081769979641379,0.000554250638559628,,
304,Dexes,Flamingo Finance,,FLM,45807943.74906472,43314893.32509276,flamingo-finance,0.0009104266897430602,-0.001964491696798687,80.05,45.66
123,Lending,dForce,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,DF,45801033.780571654,25237223.696960315,dforce,0.008229703067669902,0.001153990101635971,,
331,Lending,MoneyOnChain,rsk:0x9AC7fE28967B30E3A4e6e03286d715b42B453D10,MOC,44924319.38677298,,moneyonchain,0.003061611658509822,-0.0011685549680995333,,
643,Lending,Geist Finance,fantom:0xd8321AA83Fb0a4ECd6348D4577431310A6E0814d,GEIST,44427290.025666006,4223259.699923897,geist-finance,-0.0038477195322281776,0.0014152471031960712,,
2461,Bridge,Ad-Astra Bridge,,-,43937291.989137694,,ad-astra-bridge,0.010362695606094263,-0.0014103583352447213,,
1207,Cross Chain,Across,0x44108f0223A3C3028F5Fe7AEC7f9bb2E66beF82F,ACX,43735506.13748728,7734807.400018818,across,-0.0011339801961813833,-0.0049715663065244,,
146,Dexes,DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,DODO,43370199.21421437,61876771.59838967,dodo,0.0020935340227965504,0.003061262986914448,14.21,-57.09
2235,Liquid Staking,Algo Liquid Governance,,-,41745986.63715131,,algo-liquid-governance,-0.004515490717201365,0.0400445318093936,,
2626,Liquid Staking,ether.fi,,-,41656720.6897967,,ether.fi,0.008485549308281604,0.02148823229124508,,
2395,Derivatives,Level Finance,bsc:0xB64E280e9D1B5DbEc4AcceDb2257A87b400DB149,LVL,40979795.249276504,,level-finance,-0.0022644306099761646,0.014597869214895365,12.04,-21.01
1772,Derivatives,ApolloX,bsc:0x78F5d389F5CDCcFc41594aBaB4B0Ed02F31398b3,APX,40925742.16917989,28623613.71785726,apollox,0.0032155027525262447,0.006001570271364942,,
173,Yield Aggregator,Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,BADGER,39892752.71999999,52013892.05808748,badger-dao,-0.0017898618369457386,-0.00014362637716192062,,
475,Yield Aggregator,Yield Yak Aggregator,avax:0x59414b3089ce2af0010e7523dea7e2b35d776ec7,YAK,39877660.86358409,4739156.91702553,yield-yak-aggregator,-0.0019139607462961283,-4.9473621046569605e-05,,
283,Dexes,Orca,solana:orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,39145118.60755537,17783699.606709167,orca,0.0010503895143243458,0.0011808926685898946,19.68,-15.43
1882,Dexes,Ferro,cronos:0x39bC1e38c842C60775Ce37566D03B41A7A66C782,FER,39021167.31523903,22691783.470608983,ferro,-0.0026805190520906574,0.0016001755809069707,1149.92,-32.32
2169,Dexes,BabyDogeSwap,bsc:0xc748673057861a797275CD8A068AbB95A902e8de,BabyDoge,39012753.82900095,407822343.93268454,babydogeswap,-0.020009241176465964,-0.006892102816352219,52.26,-22.2
427,Yield Aggregator,Origin Dollar,0x9c354503c38481a7a7a51629142963f98ecc12d0,OGV,38766329.332737446,3159908.1257687607,origin-dollar,0.0001427136383405081,0.003456164224466818,,
636,Derivatives,Keep3r Network,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,KP3R,38055653.43979078,34250630.222668976,keep3r-network,0.00569699491127551,0.01298497767862039,,
1848,CDP,Acala Dollar,acala:-,aUSD,37626244.38762353,,acala-dollar,0.005398043777402606,-0.0074701855702624664,,
2142,Lending,Sonne Finance,optimism:0x1db2466d9f5e10d7090e7152b68d62703a2245f0,SONNE,36709833.603476554,5497081.087111928,sonne-finance,-0.003093827388196191,-0.0022189546992489317,,
1986,Lending,Canto Lending,,-,36695369.08739703,,canto-lending,-6.126800522476827e-05,0.004101800312600323,,
758,Reserve Currency,Spartacus,fantom:0x5602df4a94eb6c680190accfa2a475621e0ddbdc,SPA,36523258.78685649,0.0,spartacus,0.05103509929542116,0.0016241265556204976,,
438,Yield,Tokemak,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,TOKE,36471591.38850447,11904603.660172664,tokemak,-0.0049193081145486595,-0.0037075104020630745,,
2622,Lending,Mare Finance,kava:0xd86C8d4279CCaFbec840c782BcC50D201f277419,MARE,36201416.27488728,,mare-finance,-0.024647029715643476,0.006787626447585238,,
2675,Dexes,Ramses Exchange,arbitrum:0xaaa6c1e32c55a7bfa8066a6fae9b42650f262418,RAM,36145618.64133571,1541072.8798078017,ramses-exchange,-0.026424254304001416,-0.006285764058106991,-33.73,-75.0
522,Reserve Currency,Wonderland,avax:0x0da67235dD5787D67955420C84ca1cEcd4E5Bb3b,wMEMO,36129797.777043946,0.0,wonderland,-0.0027273138054544344,0.010334646527389246,,
1955,Lending,Parallel Lending,,-,36031063.67289795,,parallel-lending,-0.005703268984551091,-0.003524956145365299,,
2020,Lending,Silo Finance,0x6f80310ca7f2c654691d1383149fa1a57d8ab1f8,SILO,35939911.49234029,22884006.697981283,silo-finance,0.01330711568629983,0.005510658579617411,,
1272,Bridge,ioTube,,-,35621462.26271733,0.0,iotube,0.0029879361607658694,-0.002590791867551734,,
2539,Indexes,unshETH,0xe60779cc1b2c1d0580611c526a8df0e3f870ec48,USH,35003636.41596271,17355209.956360977,unsheth,0.010490355781050065,0.028497721760252004,,
547,Cross Chain,pNetwork,0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed,PNT,34919182.930151515,13041893.445930576,pnetwork,0.0031109258692831876,-0.000613483785755875,,
944,Dexes,Platypus Finance,avax:0x22d4002028f537599be9f666d1c4fa138522f9c8,PTP,34824516.85804466,3481143.104556947,platypus-finance,0.0005588611626883289,0.00018686666053757683,2.65,-30.6
246,Dexes,Pangolin,avax:0x60781C2586D68229fde47564546784ab3fACA982,PNG,34642213.01273517,6222346.353609617,pangolin,6.093726846789771e-05,-0.003317391352223531,19.18,-33.81
2906,Dexes,Joe V2.1,avax:0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,34241773.64688794,,joe-v2.1,0.024711317096328678,0.05674633593556222,,
1619,NFT Lending,JPEG'd,0xe80c0cd204d654cebe8dd64a4857cab6be8345a3,JPEG,34212621.02028696,13293404.776426276,jpegd,-0.005205875659677561,0.0026298859220930115,,
1853,Lending,Moonwell Artemis,moonbeam:0x511aB53F793683763E5a8829738301368a2411E3,WELL,34188648.21489,3672195.321390757,moonwell-artemis,-0.0008488363803275112,-0.0012198375842882303,,
2254,Derivatives,MUX Protocol,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,MCB,33755918.95757316,58102669.16758719,mux-protocol,0.006968737750381093,0.01738457744759736,,
190,Indexes,dHEDGE,0xca1207647ff814039530d7d35df0e1dd2e91fa84,DHT,33652410.54270604,6716826.650893642,dhedge,0.002594589378183798,0.0066450244666014235,,
1525,Yield,Vector Finance,avax:0x5817d4f0b62a59b17f75207da1848c2ce75e7af4,VTX,33628342.21830226,1669352.6674270637,vector-finance,-0.006581466617155973,-0.0037813717418779813,,
398,Dexes,ApeSwap AMM,bsc:0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,BANANA,32858693.049427886,,apeswap-amm,-0.0023498676220783388,-0.008036289900081872,-37.25,12859.11
207,Insurance,Unslashed,0xe0e05c43c097b0982db6c9d626c4eb9e95c3b9ce,USF,32664132.859455824,601018.5279308882,unslashed,-0.0003415188102862121,0.0005603869034427333,,
1928,Services,CIAN,,-,32511312.08,,cian,0.001358641106065095,-0.009123727441173846,,
2537,Lending,Flux Finance,,-,32356028.98847593,,flux-finance,0.007603501425573089,0.00291701598729599,,
2707,Services,SPL Governance,,-,32325478.00743275,,spl-governance,0.0002931748189864969,8.523462031506668e-06,,
781,Reserve Currency,Klima DAO,polygon:0x4e78011ce80ee02d2c3e649fb657e45898257815,KLIMA,31997555.87851067,17931292.289147723,klima-dao,0.0014365352209573246,-0.00854111730815843,,
1433,Options Vault,Jones DAO,arbitrum:0x10393c20975cf177a3513071bc110f7962cd67da,JONES,31727230.929830503,8463548.823852815,jones-dao,0.009222607062205013,0.002637511628389655,,
149,Lending,B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,BPRO,31681188.383540723,5064089.489861286,b.protocol,0.07901228413883898,0.0027665844904927184,,
265,CDP,Reflexer,0x6243d8cea23066d098a15582d81a598b4e8391f4,FLX,31561741.318791565,12865715.653786879,reflexer,-0.0007652041054883041,-0.0006715782952909644,,
276,Liquid Staking,Stafi,0xef3A930e1FfFFAcd2fc13434aC81bD278B0ecC8d,FIS,31393496.677181024,23906819.933118887,stafi,-0.004926477829872766,-0.0012941216121757915,,
954,Lending,REX Staking,,-,31205257.82800655,,rex-staking,0.015528330774145838,0.006309066913190664,,
2251,Liquid Staking,Stride,,STRD,30938781.96454121,114143145.13648088,stride,0.010830692594355762,0.011347415222063839,,
281,Options Vault,Ribbon,0x6123b0049f904d730db3c36a31167d9d4121fa6b,RBN,30758274.221469454,,ribbon,-0.0005856912311162921,-0.0034035966358128,,
507,Dexes,DefiBox,bsc:0x708c0e1d2417603d9acb0ae04fefbb93a7a322ff,BOX,30563036.695892192,3181699.084620952,defibox,-0.006640238685471367,-0.004304258363942992,-75.03,-71.81
1523,Liquid Staking,KLAYstation,,-,30045876.05,,klaystation,0.0009635244384880171,-0.0008445298550345814,,
1181,Dexes,MojitoSwap,kcc:0x2ca48b4eea5a731c2b54e7c3944dbdb87c0cfb6f,MJT,29637401.396600366,0.0,mojitoswap,-0.001875180888805894,-0.0006438839999816093,-4.54,-35.36
275,Liquid Staking,SharedStake,0x84810bcf08744d5862b8181f12d17bfd57d3b078,SGT,29342713.463311553,1606364.4520767827,sharedstake,-0.00040426002246019,0.0003001723033957404,,
1023,Yield,Overnight USD+,polygon:0x236eeC6359fb44CCe8f97E99387aa7F8cd5cdE1f,USD+,28840570.378083512,35117051.00922433,overnight-usd+,-0.003756596200789275,0.007394991958285857,,
520,Synthetics,Youves,tezos:KT1Xobej4mc6XgEjDoJoHtTKgbD1ELMvcQuL,YOU,28611698.67995034,2812288.6742483005,youves,-0.0023197624514978976,-0.002694817234043856,,
397,Dexes,ShibaSwap,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE,28504998.440285828,212842477.37856025,shibaswap,-0.008291670721997546,-0.0042687834615844356,17.05,-79.89
503,Options,Lyra,optimism:0x50c5725949a6f0c72e6c4a641f24049a917db0cb,LYRA,28373667.736393496,33658057.681601785,lyra,-0.0021631122416513326,-0.0052175156199667505,-36.74,-57.17
214,Dexes,Raydium,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,28282466.230462115,46320408.32678872,raydium,-0.014337289448558721,-0.009228572099228782,9.76,16.9
2332,Dexes,Equalizer Exchange,fantom:0x3Fd3A0c85B70754eFc07aC9Ac0cbBDCe664865A6,EQUAL,27773346.33948459,975693.393638325,equalizer-exchange,-0.006737586900181225,-0.006886118069251879,-31.55,-68.66
2309,CDP,Indigo,cardano:asset1u8caujpkc0km4vlwxnd8f954lxphrc8l55ef3j,INDY,27557228.47416547,7101065.177362762,indigo,-0.003269968648367594,0.0034490466435646017,,
1491,Bridge,RelayChain,0x5d843fa9495d23de997c394296ac7b4d721e841c,RELAY,27497582.520623736,1453129.4865540178,relaychain,-0.010331115256558276,-0.015609237901972772,,
183,Lending,Wing Finance,-,WING,27363366.0,20953370.139362216,wing-finance,-0.003317655020044885,-0.004109816658808607,,
1952,RWA,Lofty,,-,27352582.0,,lofty,-0.002065336652760652,0.00021978088772844906,,
117,Bridge,RenVM,0x408e41876cccdc0f92210600ef50372656052a38,REN,26763172.580441974,90041486.66529067,renvm,-0.0034917307085107208,-0.006001260450977486,,
2255,NFT Lending,NFTfi,,-,26612455.189631306,,nftfi,0.008699118410194329,-0.0005479784805966226,,
1250,Yield,Llama Airforce,,-,26415407.264496557,,llama-airforce,-0.006782202330524512,-0.000862517230693971,,
2147,Derivatives,IPOR,0x1e4746dc744503b53b4a082cb3607b169a289090,IPOR,26254889.62197125,3245969.708111896,ipor,-0.014196416230189524,-0.006747970786195823,,
506,Yield,Tetu Earn,polygon:0x255707b70bf90aa112006e1b07b9aea6de021424,TETU,26147386.07457815,,tetu-earn,-0.08591491919255856,-0.014993390761882441,,
434,Lending,Tarot,fantom:0xc5e2b037d30a390e62180970b3aa4e91868764cd,TAROT,26120764.038178835,4695098.012074081,tarot,-0.0029098822557901416,-0.002934691322151184,,
2679,Lending,Kleva Lend,klaytn:0x5fff3a6c16c2208103f318f4713d4d90601a7313,KLEVA,26117667.509156756,,kleva-lend,-0.007812024976444065,-0.002180369078703559,,
2231,RWA,Tangible,polygon:0xb5DFABd7fF7F83BAB83995E72A52B97ABb7bcf63,USDR,25861311.388016045,0.0,tangible,0.0139577577762946,0.0200184891945534,,
2099,Dexes,OKCSwap,,-,25809232.649263736,,okcswap,-0.0018655716795776822,-0.0010941684799925522,-45.79,17.42
756,CDP,Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,ANGLE,25720978.04595607,7888053.508446095,angle,-0.009560516665509722,-0.01820252749430562,,
2685,Dexes,Arbitrum Exchange,arbitrum:0xD5954c3084a1cCd70B4dA011E67760B8e78aeE84,ARX,25714394.595610194,0.0,arbitrum-exchange,-0.014987066431089269,-0.03615477474115025,,
1883,Dexes,iZiSwap,0x9ad37205d608B8b219e6a2573f922094CEc5c200,IZI,25667861.724811055,,iziswap,0.018162274299006187,0.08211417132675813,-31.44,-54.65
217,Cross Chain,Connext,-,-,25660398.824174374,,connext,0.005383898318099156,0.04637987010959965,,
1660,Dexes,Swappi,conflux:0x22f41abf77905f50df398f21213290597e7414dd,PPI,24624409.430787772,0.0,swappi,0.014866367572810013,0.0014960828964867279,-25.49,-59.68
660,Options,Dopex,0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,DPX,24516020.1191168,44497743.58775634,dopex,-0.0031376959193916143,-0.0036533800698819174,,
580,Dexes,SashimiSwap,0xC28E27870558cF22ADD83540d2126da2e4b464c2,SASHIMI,24185030.868662547,1236181.0923428633,sashimiswap,-0.0005103543434891167,0.00022745192352235932,,
573,Lending,Liqee,-,LQE,23822984.590461,,liqee,-0.007098644626479023,-0.006960044680814015,,
2864,Dexes,THENA FUSION,bsc:0xf4c8e32eadec4bfe97e0f595add0f4450a863a11,THE,23743086.793617748,,thena-fusion,0.020286871134896467,0.018224475121390693,279.36,
285,Options,Opyn Gamma,,-,23659673.005086076,,opyn-gamma,-0.007927822772306747,-0.0038250387057976454,,
162,Dexes,Bancor V2.1,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,23416759.683938924,,bancor-v2.1,-0.004688983657134105,-0.0045323123474720894,-67.51,-29.23
1881,Indexes,Toros,,-,23398730.698648177,,toros,0.006443180015518024,0.006078453550198537,,
1878,Derivatives,ApeX Protocol,0x52a8845df664d76c69d2eea607cd793565af42b8,APEX,23332835.379600745,13309164.173334185,apex-protocol,0.00434732196683596,0.07659377134969203,,
238,Dexes,Ellipsis Finance,bsc:0xA7f552078dcC247C2684336020c03648500C6d9F,EPS,23169544.892074145,25897662.92310986,ellipsis-finance,0.0005168575952350096,-0.00018087208006789535,-33.86,-26.15
832,Reserve Currency,Hector Treasury,fantom:0x5C4FDfc5233f935f20D2aDbA572F770c2E377Ab0,HEC,22965847.71085712,,hector-treasury,-0.0017758354667698484,-0.004024940535252375,,
1315,Liquid Staking,NeoBurger,,-,22371745.904467322,,neoburger,-0.004824674590373279,-0.005468710139018396,,
1953,RWA,Toucan Protocol,,-,22274304.731999997,,toucan-protocol,-0.0005946480978699098,-0.011375272756755428,,
458,Lending,Solend,solana:SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,SLND,22270152.28704526,13430517.192084089,solend,0.009517934981539078,0.0034664862623048354,,
1303,Lending,Iron Bank,fantom:0x00a35FD824c717879BF370E70AC6868b95870Dfb,IB,22232571.057964172,259583.49518187004,iron-bank,-0.000486704835004903,-0.0009103294850876242,,
1052,Dexes,Astroport,terra:terra1xj49zyqrwpv5k928jwfpfy2ha668nwdgkwlrg3,ASTRO,21943989.075750336,448959.78924423165,astroport,0.011964710837053305,0.005451974211733601,,
2844,CDP,Sovryn Zero,rsk:0xEfC78FC7D48B64958315949279bA181C2114abbD,SOV,21639182.710423917,,sovryn-zero,0.004891160978769626,-0.0010641829752947585,,
1979,Dexes,SaucerSwap,hedera:0.0.731861,SAUCE,21231468.0946,7760177.4323695535,saucerswap,0.004073831687821938,-0.004295094904084307,60.49,-30.48
519,Dexes,Tezos Liquidity Baking,tezos:KT1TxqZ8QtKvLu3V3JH7Gx58n7Co8pgtpQU5,-,21209815.468554433,,tezos-liquidity-baking,0.0029683449973527676,-0.00015391625446570245,,
127,Dexes,KyberSwap Classic,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,KNC,21187763.7122568,,kyberswap-classic,0.0003393602309340604,-0.0006945460020941763,22.6,-37.91
2137,CDP,DeFi Franc,0x045da4bFe02B320f4403674B3b7d121737727A36,DCHF,21045036.89040905,,defi-franc,0.0032008915605850063,0.004969116571505339,,
483,NFT Marketplace,NFTX,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,NFTX,20920237.04986596,7038681.027355934,nftx,0.006800282474249242,-0.001981072273942397,,
2479,Leveraged Farming,DeltaPrime,,-,20607693.473252162,,deltaprime,0.0050066188390180955,0.006861888976645192,,
150,Yield Aggregator,Idle,0x875773784Af8135eA0ef43b5a374AaD105c5D39e,IDLE,20601675.415569995,1445270.1180950373,idle,0.02290663160656714,0.002962292933636146,,
